Country_name,Life_Ladder,Log_GDP_per_capita,Social_support,Healthy_life_expectancy_at_birth,Freedom_to_make_life_choices,Generosity,Perceptions_of_corruption,Positive_affect,Negative_affect,Year_bin
Mozambique,low,very_low,low,very_low,very_high,high,low,low,very_high,2015
Mozambique,low,very_low,low,very_low,high,high,low,very_low,very_high,2015
Myanmar,very_low,very_low,very_low,low,low,very_high,low,high,low,2010
Myanmar,very_low,low,low,low,medium,very_high,very_low,high,low,2010
Myanmar,low,low,low,low,,very_high,very_low,very_high,very_low,2010
Myanmar,very_low,low,low,low,high,very_high,very_low,very_high,medium,2015
Myanmar,low,low,low,low,high,very_high,very_low,high,high,2015
Myanmar,very_low,low,low,low,very_high,very_high,very_low,medium,high,2015
Myanmar,very_low,low,low,low,very_high,very_high,very_low,high,high,2015
Myanmar,very_low,low,low,low,very_high,very_high,low,medium,high,2015
Myanmar,very_low,low,low,low,high,very_high,very_low,high,high,2020
Namibia,low,low,medium,very_low,medium,low,high,high,very_low,2005
Namibia,low,medium,low,very_low,high,very_low,medium,medium,medium,2010
Namibia,very_low,medium,medium,very_low,high,very_low,medium,medium,medium,2015
Namibia,low,low,medium,low,medium,very_low,high,medium,medium,2015
Namibia,very_low,low,medium,low,medium,very_low,high,low,medium,2015
Namibia,very_low,low,low,low,low,low,medium,low,medium,2020
Nepal,low,very_low,high,low,low,,very_high,medium,very_low,2005
Nepal,low,very_low,low,low,very_low,very_high,very_high,low,very_low,2005
Nepal,very_low,very_low,medium,low,very_low,very_high,very_high,medium,very_low,2005
Nepal,low,very_low,medium,low,very_low,high,very_high,very_low,low,2005
Nepal,very_low,very_low,low,low,very_low,high,very_high,low,low,2010
Nepal,very_low,very_low,low,low,very_low,medium,very_high,medium,low,2010
Nepal,very_low,very_low,low,low,low,high,high,medium,low,2010
Nepal,low,very_low,low,low,medium,very_high,high,low,medium,2010
Nepal,low,very_low,low,low,low,high,high,low,high,2010
Nepal,low,very_low,low,low,medium,very_high,medium,very_low,very_high,2015
Nepal,medium,very_low,medium,low,high,very_high,medium,low,very_high,2015
Nepal,low,very_low,medium,low,high,very_high,medium,very_low,very_high,2015
Nepal,low,very_low,low,low,medium,high,low,very_low,very_high,2015
Nepal,medium,very_low,low,medium,medium,very_high,low,very_low,very_high,2015
Netherlands,very_high,very_high,very_high,very_high,very_high,,very_low,very_high,low,2005
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2005
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,very_low,2005
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2010
Netherlands,very_high,very_high,very_high,very_high,high,very_high,very_low,very_high,low,2010
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
Netherlands,very_high,very_high,high,very_high,very_high,very_high,very_low,very_high,low,2010
Netherlands,very_high,very_high,high,very_high,very_high,very_high,very_low,very_high,low,2015
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2015
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2015
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2015
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2015
Netherlands,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,medium,2020
New Zealand,very_high,high,very_high,very_high,very_high,very_high,very_low,very_high,low,2005
New Zealand,very_high,very_high,very_high,very_high,high,very_high,very_low,very_high,medium,2005
New Zealand,very_high,high,very_high,very_high,very_high,very_high,very_low,very_high,low,2005
New Zealand,very_high,high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
New Zealand,very_high,high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2010
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2015
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2015
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2015
New Zealand,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,very_low,2015
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2015
New Zealand,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2020
Nicaragua,very_low,low,high,medium,medium,medium,high,high,high,2005
Nicaragua,low,low,medium,medium,high,very_high,medium,high,high,2005
Nicaragua,medium,low,medium,medium,medium,high,medium,high,high,2005
Nicaragua,medium,low,medium,medium,medium,high,medium,high,high,2005
Nicaragua,medium,low,medium,medium,medium,high,medium,high,medium,2010
Nicaragua,medium,low,low,medium,medium,medium,low,high,high,2010
Nicaragua,medium,low,high,medium,high,high,very_low,high,medium,2010
Nicaragua,high,low,medium,medium,high,high,very_low,very_high,medium,2010
Nicaragua,high,low,medium,medium,high,high,low,high,high,2010
Nicaragua,high,low,medium,high,high,high,low,high,very_high,2015
Nicaragua,high,low,medium,high,low,high,low,high,very_high,2015
Nicaragua,high,low,medium,high,very_high,medium,low,very_high,high,2015
Nicaragua,high,low,medium,high,medium,medium,low,high,very_high,2015
Nicaragua,high,low,high,high,very_high,high,very_low,very_high,very_high,2015
Niger,very_low,very_low,very_low,very_low,medium,high,low,medium,very_low,2005
Niger,very_low,very_low,low,very_low,very_low,medium,low,medium,very_low,2005
Niger,very_low,very_low,very_low,very_low,low,medium,low,low,very_low,2005
Niger,very_low,very_low,low,very_low,very_high,medium,very_low,medium,very_low,2005
Niger,very_low,very_low,very_low,very_low,high,medium,very_low,medium,very_low,2010
Niger,low,very_low,medium,very_low,medium,medium,very_low,medium,very_low,2010
Niger,very_low,very_low,very_low,very_low,medium,low,medium,very_low,very_low,2010
Niger,very_low,very_low,very_low,very_low,high,low,low,low,low,2010
Niger,very_low,very_low,low,very_low,low,medium,very_low,low,low,2010
Niger,very_low,very_low,very_low,very_low,medium,medium,low,low,low,2015
Niger,very_low,very_low,very_low,very_low,low,medium,medium,low,high,2015
Niger,low,very_low,very_low,very_low,low,medium,medium,medium,very_high,2015
Niger,medium,very_low,very_low,very_low,medium,medium,very_low,high,very_high,2015
Niger,low,very_low,very_low,very_low,high,high,low,very_high,high,2015
Nigeria,low,low,low,very_low,low,high,high,high,very_low,2005
Nigeria,low,low,very_low,very_low,low,very_high,very_high,very_high,very_low,2005
Nigeria,low,low,low,very_low,very_low,high,very_high,medium,medium,2005
Nigeria,low,low,very_low,very_low,very_low,high,very_high,medium,low,2005
Nigeria,low,low,medium,very_low,very_low,high,very_high,high,very_low,2010
Nigeria,medium,low,medium,very_low,low,high,very_high,high,low,2010
Nigeria,low,low,very_low,very_low,very_low,high,very_high,low,high,2010
Nigeria,low,low,medium,very_low,low,medium,very_high,medium,medium,2015
Nigeria,medium,low,low,very_low,medium,high,very_high,medium,medium,2015
Nigeria,medium,low,low,very_low,high,high,high,medium,low,2015
Nigeria,medium,low,low,very_low,medium,medium,high,high,medium,2015
Nigeria,very_low,low,low,very_low,medium,high,high,medium,medium,2015
Nigeria,medium,low,low,very_low,low,high,very_high,medium,high,2020
North Cyprus,medium,,high,,low,,high,medium,very_high,2010
North Cyprus,medium,,high,,medium,,low,low,very_high,2010
North Cyprus,high,,low,,high,,low,medium,high,2010
North Cyprus,high,,low,,medium,,low,medium,high,2015
North Cyprus,high,,low,,medium,,low,low,very_high,2015
North Cyprus,medium,,medium,,medium,,very_low,very_low,medium,2015
North Cyprus,medium,,low,,medium,,very_low,very_low,high,2015
North Macedonia,low,medium,medium,medium,very_low,high,high,very_low,medium,2005
North Macedonia,very_low,medium,low,medium,very_low,medium,high,very_low,very_high,2005
North Macedonia,very_low,medium,very_low,medium,very_low,medium,high,very_low,high,2010
North Macedonia,low,medium,low,medium,very_low,low,high,very_low,very_high,2010
North Macedonia,low,medium,low,medium,very_low,low,very_high,low,very_high,2010
North Macedonia,medium,medium,medium,medium,low,high,high,very_low,high,2010
North Macedonia,medium,medium,low,medium,low,high,high,low,high,2010
North Macedonia,low,medium,low,medium,low,medium,medium,low,high,2015
North Macedonia,medium,medium,high,medium,low,high,high,low,high,2015
North Macedonia,medium,medium,low,medium,medium,medium,high,very_low,high,2015
North Macedonia,medium,medium,medium,medium,medium,medium,very_high,very_low,high,2015
North Macedonia,low,medium,medium,medium,medium,high,very_high,very_low,high,2015
North Macedonia,low,medium,low,medium,medium,very_high,high,very_low,very_high,2020
Norway,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,low,2005
Norway,very_high,very_high,very_high,very_high,very_high,high,very_low,high,very_low,2005
Norway,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
Norway,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2010
Norway,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2015
Norway,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2015
Norway,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2015
Norway,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,low,2015
Norway,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,very_low,2015
Norway,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,low,2020
Oman,very_high,high,,medium,very_high,high,,,high,2010
Pakistan,medium,low,very_low,very_low,low,,high,,low,2005
Pakistan,medium,low,very_low,very_low,very_low,high,medium,low,high,2005
Pakistan,very_low,low,very_low,very_low,very_low,high,high,low,high,2005
Pakistan,medium,low,very_low,very_low,very_low,high,high,low,very_high,2005
Pakistan,high,low,very_low,very_low,very_low,very_high,high,low,very_high,2010
Pakistan,medium,low,very_low,low,very_low,high,high,low,very_high,2010
Pakistan,medium,low,very_low,low,very_low,very_high,high,low,high,2010
Pakistan,medium,low,very_low,low,very_low,high,medium,very_low,medium,2010
Pakistan,medium,low,very_low,low,very_low,very_high,low,very_low,high,2010
Pakistan,low,low,very_low,low,very_low,high,low,very_low,high,2015
Pakistan,medium,low,very_low,low,low,high,medium,low,high,2015
Pakistan,high,low,very_low,low,low,high,low,very_low,high,2015
Pakistan,medium,low,very_low,low,medium,high,medium,very_low,very_high,2015
Pakistan,very_low,low,very_low,low,low,high,medium,very_low,very_high,2015
Palestinian Territories,low,low,medium,low,very_low,,high,very_low,very_high,2005
Palestinian Territories,very_low,low,very_low,low,very_low,low,high,very_low,very_high,2005
Palestinian Territories,very_low,low,very_low,low,very_low,low,low,very_low,very_high,2005
Palestinian Territories,low,low,low,low,very_low,low,medium,very_low,very_high,2005
Palestinian Territories,low,low,medium,low,very_low,low,low,low,very_high,2010
Palestinian Territories,low,low,low,,very_low,low,low,very_low,very_high,2010
Palestinian Territories,low,low,low,,very_low,very_low,low,low,very_high,2010
Palestinian Territories,low,low,low,,very_low,very_low,medium,very_low,very_high,2010
Palestinian Territories,low,low,low,,low,very_low,medium,very_low,very_high,2010
Palestinian Territories,low,low,low,,very_low,very_low,medium,very_low,very_high,2015
Palestinian Territories,low,low,medium,,very_low,low,medium,very_low,very_high,2015
Palestinian Territories,low,low,medium,,low,very_low,medium,very_low,very_high,2015
Palestinian Territories,low,,medium,,low,,medium,low,very_high,2015
Palestinian Territories,low,,medium,,low,,medium,low,very_high,2015
Panama,high,medium,very_high,high,very_high,medium,very_high,very_high,low,2005
Panama,very_high,high,very_high,high,low,high,very_high,very_high,very_low,2005
Panama,very_high,high,very_high,high,low,high,high,very_high,very_low,2005
Panama,very_high,high,high,high,low,high,high,very_high,very_low,2005
Panama,very_high,high,very_high,high,medium,medium,high,very_high,very_low,2010
Panama,very_high,high,high,high,high,medium,high,very_high,very_low,2010
Panama,very_high,high,high,high,medium,medium,medium,very_high,low,2010
Panama,very_high,high,high,high,high,high,medium,very_high,low,2010
Panama,very_high,high,high,high,very_high,medium,high,high,medium,2010
Panama,very_high,high,high,high,high,medium,medium,high,medium,2015
Panama,high,high,high,high,very_high,low,high,very_high,medium,2015
Panama,very_high,high,high,high,very_high,very_low,high,very_high,medium,2015
Panama,high,high,high,high,high,low,high,very_high,low,2015
Panama,high,high,high,high,very_high,very_low,high,very_high,medium,2015
Paraguay,low,low,high,medium,low,high,high,very_high,high,2005
Paraguay,medium,low,medium,medium,low,very_high,very_high,very_high,low,2005
Paraguay,medium,low,high,medium,low,high,very_high,very_high,medium,2005
Paraguay,medium,low,high,medium,low,high,high,very_high,very_low,2005
Paraguay,high,medium,high,medium,medium,high,medium,very_high,very_low,2010
Paraguay,medium,medium,high,medium,low,very_high,low,high,very_low,2010
Paraguay,high,medium,very_high,medium,medium,very_high,medium,very_high,low,2010
Paraguay,high,medium,very_high,medium,very_high,high,very_high,very_high,low,2010
Paraguay,medium,medium,very_high,medium,medium,medium,low,very_high,low,2010
Paraguay,medium,medium,high,medium,high,medium,high,very_high,low,2015
Paraguay,high,medium,very_high,medium,high,low,low,very_high,low,2015
Paraguay,medium,medium,high,medium,very_high,medium,medium,very_high,low,2015
Paraguay,medium,medium,high,medium,high,high,high,very_high,medium,2015
Peru,low,low,high,medium,low,low,very_high,medium,very_high,2005
Peru,medium,low,low,medium,low,low,very_high,high,very_high,2005
Peru,medium,low,low,medium,low,low,very_high,high,very_high,2005
Peru,medium,low,low,medium,low,low,high,high,high,2005
Peru,medium,medium,medium,medium,medium,low,high,high,high,2010
Peru,high,medium,low,high,medium,low,medium,high,high,2010
Peru,high,medium,low,high,low,low,high,high,very_high,2010
Peru,high,medium,low,high,low,low,high,high,very_high,2010
Peru,high,medium,medium,high,medium,low,high,high,high,2010
Peru,medium,medium,low,high,high,low,high,medium,very_high,2015
Peru,medium,medium,low,high,high,low,high,very_high,very_high,2015
Peru,medium,medium,medium,high,high,very_low,very_high,high,very_high,2015
Peru,medium,medium,medium,high,high,very_low,very_high,high,very_high,2015
Peru,high,medium,medium,high,high,low,high,very_high,very_high,2015
Philippines,low,low,low,low,high,high,high,very_high,,2005
Philippines,low,low,low,low,high,medium,high,high,very_high,2005
Philippines,low,low,low,low,high,high,medium,high,very_high,2005
Philippines,low,low,low,low,high,medium,medium,very_high,high,2005
Philippines,low,low,low,low,very_high,high,medium,very_high,high,2010
Philippines,low,low,low,low,very_high,high,medium,very_high,very_high,2010
Philippines,low,low,medium,low,very_high,high,medium,very_high,very_high,2010
Philippines,low,low,medium,low,very_high,high,low,high,high,2010
Philippines,medium,low,medium,low,very_high,medium,medium,high,high,2010
Philippines,medium,low,medium,low,very_high,medium,low,high,very_high,2015
Philippines,medium,low,medium,low,very_high,low,medium,very_high,high,2015
Philippines,medium,low,medium,low,very_high,very_low,low,high,very_high,2015
Philippines,high,low,medium,low,very_high,low,low,high,very_high,2015
Philippines,high,low,medium,low,very_high,low,low,high,very_high,2015
Philippines,low,low,low,low,very_high,low,low,high,high,2020
Poland,medium,high,very_high,medium,medium,,very_high,medium,high,2005
Poland,high,high,high,high,medium,medium,very_high,high,medium,2005
Poland,high,high,very_high,high,high,high,very_high,medium,medium,2005
Poland,high,high,very_high,high,medium,medium,very_high,medium,low,2010
Poland,medium,high,high,high,high,low,very_high,medium,low,2010
Poland,high,high,very_high,high,high,medium,high,high,medium,2010
Poland,medium,high,high,high,medium,very_low,very_high,high,medium,2010
Poland,medium,high,very_high,high,high,low,very_high,high,low,2010
Poland,high,high,high,high,medium,low,medium,medium,medium,2015
Poland,high,high,very_high,high,high,low,high,high,low,2015
Poland,high,high,high,high,high,low,very_low,low,low,2015
Poland,high,high,medium,high,high,very_low,low,medium,very_low,2015
Poland,high,high,high,high,very_high,very_low,low,medium,very_low,2015
Poland,high,high,very_high,very_high,medium,medium,medium,high,high,2020
Portugal,medium,high,high,high,very_high,very_low,high,medium,high,2005
Portugal,medium,high,high,very_high,low,very_low,very_high,medium,high,2005
Portugal,low,high,medium,very_high,low,low,very_high,medium,medium,2010
Portugal,medium,high,medium,very_high,high,very_low,very_high,medium,medium,2010
Portugal,low,high,medium,very_high,medium,low,very_high,medium,very_high,2010
Portugal,medium,high,medium,very_high,medium,low,very_high,medium,very_high,2010
Portugal,medium,high,medium,very_high,high,low,very_high,medium,very_high,2010
Portugal,low,high,medium,very_high,high,very_low,very_high,low,very_high,2015
Portugal,medium,high,high,very_high,high,very_low,very_high,low,high,2015
Portugal,medium,high,high,very_high,very_high,very_low,high,low,high,2015
Portugal,high,high,high,very_high,high,very_low,high,low,high,2015
Portugal,high,high,high,very_high,very_high,very_low,very_high,medium,high,2015
Portugal,high,high,high,very_high,very_high,very_low,high,low,very_high,2020
Qatar,high,very_high,high,high,high,very_high,very_low,low,medium,2005
Qatar,very_high,very_high,,high,,high,,,,2010
Qatar,very_high,very_high,medium,high,very_high,medium,,high,high,2010
Qatar,very_high,very_high,medium,high,very_high,very_high,,high,high,2010
Qatar,high,very_high,,high,,,,,,2015
Romania,low,medium,medium,medium,high,,very_high,low,very_high,2005
Romania,medium,high,low,medium,low,very_low,very_high,low,medium,2005
Romania,medium,high,medium,medium,very_low,very_low,very_high,very_low,medium,2005
Romania,low,high,very_low,medium,very_low,low,very_high,very_low,very_high,2010
Romania,low,high,low,medium,low,very_low,very_high,very_low,high,2010
Romania,medium,high,low,medium,low,low,very_high,very_low,very_high,2010
Romania,low,high,low,medium,low,low,very_high,low,high,2010
Romania,medium,high,low,medium,medium,low,very_high,low,high,2010
Romania,high,high,low,medium,medium,very_low,very_high,medium,high,2015
Romania,high,high,medium,high,high,low,very_high,medium,medium,2015
Romania,high,high,medium,high,high,very_low,very_high,medium,low,2015
Romania,high,high,medium,high,high,very_low,very_high,medium,high,2015
Romania,high,high,medium,high,high,very_low,very_high,medium,medium,2015
Russia,low,high,high,low,low,very_low,very_high,low,low,2005
Russia,medium,high,high,low,very_low,very_low,very_high,low,very_low,2005
Russia,medium,high,high,low,low,very_low,very_high,very_low,very_low,2005
Russia,medium,high,high,low,very_low,very_low,very_high,very_low,very_low,2005
Russia,medium,high,high,low,very_low,very_low,very_high,very_low,very_low,2010
Russia,medium,high,high,low,low,very_low,very_high,very_low,very_low,2010
Russia,medium,high,high,low,very_low,very_low,very_high,low,very_low,2010
Russia,medium,high,high,low,low,very_low,very_high,low,very_low,2010
Russia,high,high,very_high,low,medium,very_low,high,medium,very_low,2010
Russia,high,high,very_high,low,low,very_low,very_high,low,very_low,2015
Russia,high,high,high,low,low,very_low,very_high,low,very_low,2015
Russia,medium,high,high,medium,medium,very_low,high,medium,very_low,2015
Russia,medium,high,high,medium,medium,very_low,high,low,low,2015
Russia,medium,high,high,medium,low,low,high,medium,low,2015
Russia,medium,high,high,medium,low,low,medium,low,very_low,2020
Rwanda,very_low,very_low,very_low,very_low,very_high,,very_low,medium,very_low,2005
Rwanda,very_low,very_low,very_low,very_low,medium,high,very_low,low,low,2005
Rwanda,very_low,very_low,very_low,very_low,medium,medium,very_low,low,very_low,2005
Rwanda,very_low,very_low,very_low,low,high,medium,very_low,low,very_low,2010
Rwanda,very_low,very_low,very_low,low,high,medium,very_low,medium,very_low,2010
Rwanda,very_low,very_low,low,low,very_high,medium,very_low,high,very_low,2010
Rwanda,very_low,very_low,low,low,very_high,medium,very_low,high,very_low,2010
Rwanda,very_low,very_low,very_low,low,very_high,high,very_low,medium,low,2015
Rwanda,very_low,very_low,very_low,low,very_high,high,very_low,medium,high,2015
Rwanda,very_low,very_low,very_low,low,very_high,high,very_low,high,very_high,2015
Rwanda,very_low,very_low,very_low,low,very_high,high,very_low,high,high,2015
Rwanda,very_low,very_low,very_low,low,high,high,very_low,medium,very_high,2015
Saudi Arabia,very_high,very_high,medium,low,,,very_low,medium,medium,2005
Saudi Arabia,very_high,very_high,high,medium,very_low,medium,,high,low,2005
Saudi Arabia,very_high,very_high,medium,medium,very_low,medium,very_low,medium,low,2005
Saudi Arabia,high,very_high,very_high,medium,low,low,very_low,medium,high,2005
Saudi Arabia,high,very_high,high,medium,low,medium,,low,high,2010
Saudi Arabia,very_high,very_high,medium,medium,very_low,very_low,,medium,medium,2010
Saudi Arabia,high,very_high,medium,medium,very_low,low,,medium,low,2010
Saudi Arabia,high,very_high,medium,medium,low,low,,medium,medium,2010
Saudi Arabia,high,very_high,medium,medium,medium,low,,medium,high,2010
Saudi Arabia,high,very_high,medium,medium,high,medium,,medium,high,2015
Saudi Arabia,high,very_high,high,medium,medium,low,,high,medium,2015
Saudi Arabia,high,very_high,medium,medium,high,low,,high,high,2015
Saudi Arabia,high,very_high,medium,medium,high,very_low,,high,high,2015
Saudi Arabia,very_high,very_high,high,high,very_high,very_low,,medium,medium,2015
Saudi Arabia,very_high,very_high,high,high,very_high,low,,medium,medium,2020
Senegal,very_low,very_low,low,very_low,medium,medium,medium,medium,low,2005
Senegal,low,very_low,very_low,very_low,low,medium,medium,medium,low,2005
Senegal,low,very_low,low,very_low,very_low,medium,high,low,medium,2005
Senegal,very_low,very_low,medium,very_low,very_low,medium,very_high,high,low,2005
Senegal,very_low,very_low,low,very_low,medium,low,high,high,very_low,2010
Senegal,very_low,very_low,very_low,low,low,very_low,high,medium,very_low,2010
Senegal,very_low,very_low,very_low,low,low,medium,high,high,low,2010
Senegal,very_low,very_low,medium,low,low,medium,high,low,very_low,2010
Senegal,very_low,very_low,medium,low,low,medium,low,medium,very_low,2010
Senegal,low,very_low,very_low,low,low,low,low,medium,low,2015
Senegal,low,very_low,medium,low,medium,low,medium,high,medium,2015
Senegal,low,very_low,low,low,low,medium,medium,medium,high,2015
Senegal,low,very_low,low,low,low,low,medium,medium,medium,2015
Senegal,medium,very_low,very_low,low,medium,medium,medium,high,high,2015
Serbia,low,medium,medium,medium,very_low,very_low,very_high,very_low,high,2005
Serbia,very_low,medium,low,medium,very_low,very_low,very_high,very_low,very_high,2005
Serbia,very_low,medium,low,medium,very_low,very_low,very_high,very_low,very_high,2010
Serbia,low,medium,low,medium,very_low,very_low,very_high,very_low,very_high,2010
Serbia,medium,medium,medium,high,very_low,low,very_high,very_low,very_high,2010
Serbia,medium,medium,medium,high,very_low,low,very_high,very_low,very_high,2010
Serbia,medium,medium,low,high,very_low,high,very_high,very_low,high,2010
Serbia,medium,medium,medium,high,very_low,low,high,very_low,high,2015
Serbia,medium,medium,high,high,very_low,low,high,very_low,high,2015
Serbia,medium,medium,high,high,low,low,high,very_low,high,2015
Serbia,high,medium,medium,high,medium,low,high,very_low,high,2015
Serbia,high,high,high,high,medium,medium,medium,very_low,medium,2015
Serbia,high,medium,medium,high,high,very_high,medium,very_low,very_high,2020
Sierra Leone,very_low,very_low,very_low,very_low,low,high,high,very_low,very_high,2005
Sierra Leone,very_low,very_low,very_low,very_low,low,very_high,medium,very_low,high,2005
Sierra Leone,very_low,very_low,very_low,very_low,low,very_high,very_high,very_low,very_high,2005
Sierra Leone,very_low,very_low,medium,very_low,medium,medium,very_high,very_low,high,2010
Sierra Leone,low,very_low,low,very_low,medium,medium,high,very_low,high,2010
Sierra Leone,low,very_low,very_low,very_low,low,low,high,very_low,very_high,2010
Sierra Leone,low,very_low,high,very_low,low,high,medium,very_low,high,2010
Sierra Leone,low,very_low,very_low,very_low,very_low,high,medium,low,very_high,2015
Sierra Leone,low,very_low,very_low,very_low,low,high,high,very_low,very_high,2015
Sierra Leone,very_low,very_low,very_low,very_low,low,high,high,very_low,very_high,2015
Sierra Leone,very_low,very_low,very_low,very_low,low,high,high,very_low,very_high,2015
Sierra Leone,very_low,very_low,very_low,very_low,low,high,high,very_low,very_high,2015
Singapore,high,very_high,high,very_high,medium,very_high,,medium,medium,2005
Singapore,very_high,very_high,very_high,very_high,high,very_high,very_low,medium,very_low,2005
Singapore,very_high,very_high,medium,very_high,low,high,very_low,medium,medium,2005
Singapore,high,very_high,medium,very_high,medium,low,very_low,very_low,low,2005
Singapore,very_high,very_high,medium,very_high,high,medium,very_low,very_low,very_low,2010
Singapore,very_high,very_high,high,very_high,high,very_low,very_low,very_low,very_low,2010
Singapore,very_high,very_high,low,very_high,high,high,very_low,high,very_low,2010
Singapore,very_high,very_high,medium,very_high,high,very_high,very_low,very_high,very_low,2010
Singapore,very_high,very_high,medium,very_high,very_high,very_high,very_low,high,very_low,2015
Singapore,high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2015
Singapore,high,very_high,high,very_high,very_high,very_high,very_low,high,very_low,2015
Singapore,high,very_high,high,very_high,very_high,low,very_low,high,very_low,2015
Singapore,high,very_high,very_high,very_high,very_high,high,very_low,medium,very_low,2015
Slovakia,medium,high,very_high,medium,very_low,medium,very_high,low,high,2005
Slovakia,high,high,very_high,high,low,low,very_high,low,medium,2010
Slovakia,high,high,very_high,high,medium,medium,very_high,low,high,2010
Slovakia,high,high,very_high,high,very_low,medium,very_high,low,high,2010
Slovakia,high,high,high,high,very_low,medium,very_high,medium,medium,2010
Slovakia,high,high,very_high,high,low,low,very_high,medium,medium,2010
Slovakia,high,high,very_high,high,very_low,low,very_high,medium,medium,2015
Slovakia,high,high,very_high,high,low,low,very_high,high,low,2015
Slovakia,high,high,high,high,low,medium,very_high,high,low,2015
Slovakia,high,high,very_high,high,medium,very_low,very_high,medium,medium,2015
Slovakia,high,high,very_high,high,medium,low,very_high,medium,medium,2015
Slovakia,very_high,high,very_high,high,medium,low,very_high,high,medium,2020
Slovenia,high,high,very_high,high,very_high,high,low,low,high,2005
Slovenia,high,high,very_high,high,very_high,medium,medium,low,high,2005
Slovenia,high,high,very_high,high,very_high,high,high,low,high,2010
Slovenia,high,high,very_high,high,very_high,medium,very_high,low,high,2010
Slovenia,high,high,very_high,high,very_high,medium,very_high,low,high,2010
Slovenia,high,high,very_high,high,very_high,high,very_high,low,medium,2010
Slovenia,medium,high,high,high,very_high,high,very_high,low,high,2010
Slovenia,medium,high,high,very_high,very_high,medium,very_high,low,medium,2015
Slovenia,high,high,very_high,very_high,very_high,medium,high,low,medium,2015
Slovenia,high,high,very_high,very_high,very_high,medium,medium,low,high,2015
Slovenia,high,very_high,very_high,very_high,very_high,low,high,low,medium,2015
Slovenia,very_high,very_high,very_high,very_high,very_high,low,medium,low,low,2015
Slovenia,high,high,very_high,very_high,very_high,low,medium,low,high,2020
Somalia,medium,,very_low,very_low,high,,very_low,very_high,low,2010
Somalia,medium,,very_low,very_low,very_high,,very_low,very_high,very_low,2015
Somalia,low,,very_low,very_low,very_high,,very_low,very_high,very_low,2015
Somaliland region,low,,high,,medium,,very_low,very_high,very_low,2005
Somaliland region,low,,medium,,high,,very_low,high,very_low,2010
Somaliland region,low,,low,,high,,very_low,medium,very_low,2010
Somaliland region,low,,low,,medium,,very_low,medium,very_low,2010
South Africa,low,medium,high,very_low,low,low,,high,low,2005
South Africa,medium,medium,low,very_low,low,very_low,high,medium,low,2005
South Africa,medium,medium,medium,very_low,medium,low,high,high,low,2005
South Africa,medium,medium,high,very_low,medium,very_low,very_high,medium,low,2005
South Africa,low,medium,very_high,very_low,medium,very_low,medium,high,very_low,2010
South Africa,low,medium,medium,very_low,high,very_low,medium,high,low,2010
South Africa,medium,medium,high,very_low,very_low,very_low,high,high,very_low,2010
South Africa,very_low,medium,medium,very_low,low,low,medium,high,very_low,2010
South Africa,low,medium,high,very_low,medium,low,medium,high,medium,2010
South Africa,low,medium,high,very_low,high,low,high,high,very_low,2015
South Africa,low,medium,high,very_low,medium,low,medium,high,high,2015
South Africa,low,medium,high,very_low,medium,low,high,high,medium,2015
South Africa,low,medium,medium,low,medium,medium,high,high,high,2015
South Africa,low,medium,medium,low,medium,low,medium,high,medium,2015
